prompt,gt,pred,generated_text
"Sentence: I worded the telegram after the party tersely.
Linguistically acceptable: no

Sentence: David constructed the mansion from bricks into a house.
Linguistically acceptable: no

Sentence: Carmen bought a dress.
Linguistically acceptable: yes

Sentence: They read the book.
Linguistically acceptable: yes

Sentence: John is easy to please Kim.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: You get angrier, the more we eat, don't we.
Linguistically acceptable: no

Sentence: Yes, she will use.
Linguistically acceptable: no

Sentence: He swatted her.
Linguistically acceptable: yes

Sentence: Every girl who saw anything was happy.
Linguistically acceptable: yes

Sentence: There seemed to be intelligent.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: What the stone did to the wall was hit it.
Linguistically acceptable: no

Sentence: The boy whose uncle and Tom's aunt's grandmother were kissing was furious.
Linguistically acceptable: no

Sentence: Peter has been asked to resign.
Linguistically acceptable: yes

Sentence: The TA who graded him says that John did really well.
Linguistically acceptable: yes

Sentence: John tried to please Stephen.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Tony broke herself on the ann.
Linguistically acceptable: no

Sentence: The place which I live at is the place where Route 150 crosses the Hudson River.
Linguistically acceptable: no

Sentence: Very heavy, this parcel!
Linguistically acceptable: yes

Sentence: John may drink water, and Bill drink beer.
Linguistically acceptable: yes

Sentence: We believed John to be a fountain in the park.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: A bicycle lent.
Linguistically acceptable: no

Sentence: Mary really appreciates and constantly praises himself and Bill knows it.
Linguistically acceptable: no

Sentence: She tried to leave
Linguistically acceptable: yes

Sentence: Kim and Sandy is looking for a new bicycle.
Linguistically acceptable: yes

Sentence: It tries to leave the country.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: The king banished the general from the palace to a mountain fortress.
Linguistically acceptable: no

Sentence: Paula swatted the cloth through the fly.
Linguistically acceptable: no

Sentence: Mary believed him to have loved her.
Linguistically acceptable: yes

Sentence: I sent a book to Louis.
Linguistically acceptable: yes

Sentence: John tries to leave the country.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: There dances a man with an umbrella.
Linguistically acceptable: no

Sentence: We respect Mary's desire for becoming famous.
Linguistically acceptable: no

Sentence: The secretary transcribed the speech.
Linguistically acceptable: yes

Sentence: Sharks could have been cruising near the beach.
Linguistically acceptable: yes

Sentence: Under the bed seems to be a fun place to hide.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Paul has interviewed any student who was at the scene of the crime and Kate has interviewed them too.
Linguistically acceptable: no

Sentence: many evidence was provided.
Linguistically acceptable: no

Sentence: The cup was broken by Louise.
Linguistically acceptable: yes

Sentence: Kelly adores French fabrics.
Linguistically acceptable: yes

Sentence: There is believed to be sheep in the park.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: I brought a razor to shave himself with.
Linguistically acceptable: no

Sentence: The more John meets geniuses, the angrier he gets.
Linguistically acceptable: no

Sentence: The Dodgers beat the Red Sox and the Dodgers were beaten by the Giants.
Linguistically acceptable: yes

Sentence: Calvin did not do a back flip.
Linguistically acceptable: yes

Sentence: I hope to would study in France.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: We were glad what to do.
Linguistically acceptable: no

Sentence: Tagalog is spoke in the Philippines.
Linguistically acceptable: no

Sentence: The plan was rejected out of hand that traffic should be banned.
Linguistically acceptable: yes

Sentence: I saw the brilliant student with long hair.
Linguistically acceptable: yes

Sentence: John can kick the ball.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: The harder it rains, the faster who runs?
Linguistically acceptable: no

Sentence: That Jack ever slept is possible.
Linguistically acceptable: no

Sentence: I don't know whether I should agree.
Linguistically acceptable: yes

Sentence: That the sun was out is obvious.
Linguistically acceptable: yes

Sentence: John will rain tomorrow.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Jake sent the box towards Carson.
Linguistically acceptable: no

Sentence: Who did you say my talking to would bother Hilary?
Linguistically acceptable: no

Sentence: I didn't, as Bill had thought, go to the store.
Linguistically acceptable: yes

Sentence: He's the happiest that I believe that he's ever been.
Linguistically acceptable: yes

Sentence: We expect there to will rain.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: The cook boned the fish of its backbone.
Linguistically acceptable: no

Sentence: The person who never had he been so offended was Sir Thomas.
Linguistically acceptable: no

Sentence: What did Frank buy for Jane.
Linguistically acceptable: yes

Sentence: His analysis, I never liked.
Linguistically acceptable: yes

Sentence: John was found in the office.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Tall books stand on tables easily.
Linguistically acceptable: no

Sentence: Frances hid Sally of the presents.
Linguistically acceptable: no

Sentence: How did Julie ask if Jenny left?
Linguistically acceptable: yes

Sentence: Here's a plate for you to make Bob try to begin to force his sister to leave the cookies on.
Linguistically acceptable: yes

Sentence: Did the child be in the school?
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Carmen obtained Diana of a spare part.
Linguistically acceptable: no

Sentence: Karen asked where for him to put the chairs.
Linguistically acceptable: no

Sentence: The dentist is eager to examine Pat.
Linguistically acceptable: yes

Sentence: Kim went to the store, and then Lou.
Linguistically acceptable: yes

Sentence: It did not rain.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: That that the world is round is obvious upset Hermes.
Linguistically acceptable: no

Sentence: It never occurred to Harvey because he is insensitive to other people's desires that, I might want to leave.
Linguistically acceptable: no

Sentence: I said this.
Linguistically acceptable: yes

Sentence: Gwen looked at a fire truck.
Linguistically acceptable: yes

Sentence: John wants not to leave the town.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Tony has a Fiat to yearn for a tall nurse.
Linguistically acceptable: no

Sentence: Anson believed to be happy.
Linguistically acceptable: no

Sentence: He hasn't often paid taxes, has he?
Linguistically acceptable: yes

Sentence: I bought some flowers for Manuel.
Linguistically acceptable: yes

Sentence: Mary likes to tour art galleries, but Bill hates to.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: He kicked yourself
Linguistically acceptable: no

Sentence: John did not rain.
Linguistically acceptable: no

Sentence: Peter thinks that Cathy loves him.
Linguistically acceptable: yes

Sentence: Sally isn't such a fool as people think.
Linguistically acceptable: yes

Sentence: They needn't take this exam.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: John put his gold to be under the bathtub.
Linguistically acceptable: no

Sentence: His expectations lower, the higher the stakes.
Linguistically acceptable: no

Sentence: Michelle kept the papers behind the desk.
Linguistically acceptable: yes

Sentence: He was a bully.
Linguistically acceptable: yes

Sentence: Ann may spend her vacation in Italy.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: I noticed car in the driveway last night your friend from Boston.
Linguistically acceptable: no

Sentence: When did Fanny return, she found Tom Bertram very ill.
Linguistically acceptable: no

Sentence: Susan rode a bright blue train from New York.
Linguistically acceptable: yes

Sentence: All fugitives are in jail now.
Linguistically acceptable: yes

Sentence: They love to play golf, but I do not.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: The boy gave the book.
Linguistically acceptable: no

Sentence: I know which book Mag read, and which book Bob discussed after I had.
Linguistically acceptable: no

Sentence: Tony broke the window with a hammer.
Linguistically acceptable: yes

Sentence: They said Tom would pay up, and pay up I'm sure everybody will tell you that his lawyers expect me to believe he did.
Linguistically acceptable: yes

Sentence: George has spent a lot of money, hasn't he?
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Anson is incredibly difficult to be pleased.
Linguistically acceptable: no

Sentence: It is order one first that you should do first.
Linguistically acceptable: no

Sentence: The dragons have all been slain.
Linguistically acceptable: yes

Sentence: The sun dried the clothes.
Linguistically acceptable: yes

Sentence: As a statesman, scarcely could he do anything worth mentioning.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Oliver drove me a lunatic.
Linguistically acceptable: no

Sentence: They have no went.
Linguistically acceptable: no

Sentence: They look generally on John as selfish.
Linguistically acceptable: yes

Sentence: We consider the men all fools.
Linguistically acceptable: yes

Sentence: We never found any of the unicorns.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Sharon brought Willa breathless.
Linguistically acceptable: no

Sentence: John thinks what Mary bought.
Linguistically acceptable: no

Sentence: She was the nicest teacher in the Senior School.
Linguistically acceptable: yes

Sentence: Gilgamesh missed Aphrodite
Linguistically acceptable: yes

Sentence: One of Korea's most famous poets wrote these lines.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I shaped the dough from a lump into a loaf.
Linguistically acceptable: no

Sentence: It seems to be a fountain in the park.
Linguistically acceptable: no

Sentence: Love her though I may, that won't affect the grade.
Linguistically acceptable: yes

Sentence: Whose poem about Achilles did Homer persuade Jason that he should read?
Linguistically acceptable: yes

Sentence: Somebody apparently struck the unidentified victim during the early morning hours.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Books send easily to children.
Linguistically acceptable: no

Sentence: Cynthia gobbled .
Linguistically acceptable: no

Sentence: All of these cars belong to me.
Linguistically acceptable: yes

Sentence: I asked which king invaded which city.
Linguistically acceptable: yes

Sentence: The car was driven.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: We, we'll go together.
Linguistically acceptable: no

Sentence: With their teacher, the kids have arrived safely, hasn't he?
Linguistically acceptable: no

Sentence: The more people that you give beer to, the more people that get sick.
Linguistically acceptable: yes

Sentence: Kim may have admitted to let Mary mow the lawn.
Linguistically acceptable: yes

Sentence: Ricky can be relied on.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Who was for Medea to poison awful?
Linguistically acceptable: no

Sentence: Is not Bill sick?
Linguistically acceptable: no

Sentence: John rolled the ball down the hill perfectly.
Linguistically acceptable: yes

Sentence: I compared Ginger to Fred
Linguistically acceptable: yes

Sentence: The bed was slept in.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: The more contented we pretended to be better fed and, the more angry we grew at the doctors.
Linguistically acceptable: no

Sentence: John stopped canning to sign in tune.
Linguistically acceptable: no

Sentence: You give any senator enough opportunity and he will succumb to corruption.
Linguistically acceptable: yes

Sentence: You can lead a horse to water but will it drink?
Linguistically acceptable: yes

Sentence: A pound was weighed by the book.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: We proclaimed sincerely John to be a hero.
Linguistically acceptable: no

Sentence: Which problem the sooner you solve, will the more easily you satisfy the folks up at corporate headquarters?
Linguistically acceptable: no

Sentence: I was hunting.
Linguistically acceptable: yes

Sentence: The farm passed to John.
Linguistically acceptable: yes

Sentence: Who do you think Tom saw?
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The more pictures Mary looked at, she got angrier and angrier.
Linguistically acceptable: no

Sentence: The book sent to Peter.
Linguistically acceptable: no

Sentence: Sharks seem to swim slowly in the tropics.
Linguistically acceptable: yes

Sentence: Jane left the book on the table.
Linguistically acceptable: yes

Sentence: he had spent five thousand dollars.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Mary considered he to have loved her.
Linguistically acceptable: no

Sentence: We proved to the authorities Smith to be the thief.
Linguistically acceptable: no

Sentence: He is afraid of foxes.
Linguistically acceptable: yes

Sentence: I asked who Medea poisoned.
Linguistically acceptable: yes

Sentence: Fed knows which politician her to vote for.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: As much of a man is here.
Linguistically acceptable: no

Sentence: How brave he is tall and!
Linguistically acceptable: no

Sentence: Nora pushed at the chair.
Linguistically acceptable: yes

Sentence: What his father wants him to be is more of a man.
Linguistically acceptable: yes

Sentence: How did you guess that he fixed the computer?
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: John is more than five feet short.
Linguistically acceptable: no

Sentence: This hat I know the boy who was wearing.
Linguistically acceptable: no

Sentence: Pat persuaded Leslie to be aggressive.
Linguistically acceptable: yes

Sentence: John left very early.
Linguistically acceptable: yes

Sentence: The committee knows whose efforts to achieve peace the world should honor.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Jake sent the box towards Carson.
Linguistically acceptable: no

Sentence: Book is available in most countries.
Linguistically acceptable: no

Sentence: Anson appeared
Linguistically acceptable: yes

Sentence: They met someone who knows the professor.
Linguistically acceptable: yes

Sentence: Which house does your friend live?
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: John knows whose book Mary bought and Tom talked.
Linguistically acceptable: no

Sentence: It is important the more you eat, the more careful you to be.
Linguistically acceptable: no

Sentence: This is the paper that we really need to find the linguist who understands.
Linguistically acceptable: yes

Sentence: In the mountains there raged a fire.
Linguistically acceptable: yes

Sentence: the baker from whom I bought these bagels left.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: It is of physics.
Linguistically acceptable: no

Sentence: I handed.
Linguistically acceptable: no

Sentence: That Plato loved Aster was obvious.
Linguistically acceptable: yes

Sentence: There seemed to be three men in the garden.
Linguistically acceptable: yes

Sentence: I found the place where we can relax.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: It was kissed her.
Linguistically acceptable: no

Sentence: John is wanted to win.
Linguistically acceptable: no

Sentence: What this parcel is is very heavy.
Linguistically acceptable: yes

Sentence: That the police wanted him worried Johns but it didn't worry the boy who Mary knew.
Linguistically acceptable: yes

Sentence: Jack is the person with whom Jenny fell in love with.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: I'm glad I saw anybody.
Linguistically acceptable: no

Sentence: Every essay she's written and which I've read is on that pile.
Linguistically acceptable: no

Sentence: Kelly adores French fabrics.
Linguistically acceptable: yes

Sentence: Bill urinated out the window.
Linguistically acceptable: yes

Sentence: There is a bench to sit on.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: He was knowing the country well.
Linguistically acceptable: no

Sentence: I brought John a razor with which to shave myself.
Linguistically acceptable: no

Sentence: I doubt if she kicks perfect goals every time.
Linguistically acceptable: yes

Sentence: He is that kind of actor
Linguistically acceptable: yes

Sentence: I met the man who grows peaches.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: John drinks coffee at 11, and Mary, tea at 10:30.
Linguistically acceptable: no

Sentence: Mary and kissed an old friend who comes from Miami.
Linguistically acceptable: no

Sentence: A boy did not laugh.
Linguistically acceptable: yes

Sentence: He seems intelligent to study medicine.
Linguistically acceptable: yes

Sentence: Which topic did you choose without getting his approval?
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Steve pelted acorns against Anna.
Linguistically acceptable: no

Sentence: Felicia shipped the box out of the storeroom.
Linguistically acceptable: no

Sentence: Ellen said something.
Linguistically acceptable: yes

Sentence: You give any senator enough opportunity and he will succumb to corruption.
Linguistically acceptable: yes

Sentence: Which topic did you get bored because Mary talked about?
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Which girl did he give my binoculars?
Linguistically acceptable: no

Sentence: Kiss pigs is my happiest memory
Linguistically acceptable: no

Sentence: The window broke.
Linguistically acceptable: yes

Sentence: Julie and Jenny arrived first
Linguistically acceptable: yes

Sentence: That is the reason why he resigned.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: I know which book Mag read, and which book Bob asked why you hadn't.
Linguistically acceptable: no

Sentence: John is not more reliable a fellow than Bill.
Linguistically acceptable: no

Sentence: Can't you see I'm reading?
Linguistically acceptable: yes

Sentence: The Ferrari which Pietro, who Sofia adores, bought from me cost him a bundle.
Linguistically acceptable: yes

Sentence: It bothers me that John coughs.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: John must not do have eaten.
Linguistically acceptable: no

Sentence: Handsome though I know several boys who are, I'm still going to marry Herman.
Linguistically acceptable: no

Sentence: This girl in the red coat will eat her breakfast and will put a picture of Bill on your desk before tomorrow.
Linguistically acceptable: yes

Sentence: Ronnie was talking to Lou.
Linguistically acceptable: yes

Sentence: To please John is easy.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: John was unknown to be the murderer.
Linguistically acceptable: no

Sentence: We spotted them run.
Linguistically acceptable: no

Sentence: My brother is an Einstein at maths.
Linguistically acceptable: yes

Sentence: Dracula thought him to be the Prince of Darkness.
Linguistically acceptable: yes

Sentence: Kim is eager to please Tom.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: New York was slept in.
Linguistically acceptable: no

Sentence: This is the problem that you'll beat the competition more easily, the sooner you solve.
Linguistically acceptable: no

Sentence: John can go to the market quickly.
Linguistically acceptable: yes

Sentence: I need Sally to be there.
Linguistically acceptable: yes

Sentence: That we invaded Iraq really bites.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: When into the room came Aunt Norris, Fanny stopped talking.
Linguistically acceptable: no

Sentence: Jean reads never this newspaper.
Linguistically acceptable: no

Sentence: Kevin urged Anne to be loyal to her.
Linguistically acceptable: yes

Sentence: Where did the policeman meet several young students?
Linguistically acceptable: yes

Sentence: It annoys me that Fido barks.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: The more contented I laughed at the nurse who thought that we were becoming, the more angry we grew at the doctors.
Linguistically acceptable: no

Sentence: I wanted he should leave.
Linguistically acceptable: no

Sentence: Sandy sang a song to me.
Linguistically acceptable: yes

Sentence: The tuna was being eaten.
Linguistically acceptable: yes

Sentence: Who achieved the best result was Angela.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: It may exist a man in the park.
Linguistically acceptable: no

Sentence: We, we'll go together.
Linguistically acceptable: no

Sentence: the student whose turn it was left.
Linguistically acceptable: yes

Sentence: Acknowledge that everyone has limits.
Linguistically acceptable: yes

Sentence: It was the peasant girl who got it.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Kelly reeked the onions.
Linguistically acceptable: no

Sentence: I would like an accountants to sort out my tax return.
Linguistically acceptable: no

Sentence: How happy has John been?
Linguistically acceptable: yes

Sentence: You should always lock your door, no matter how fancy the hotel might be.
Linguistically acceptable: yes

Sentence: That kind of person is hard to find anyone to look after.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: John stayed Kim behind the garage.
Linguistically acceptable: no

Sentence: I liked.
Linguistically acceptable: no

Sentence: He did not leave.
Linguistically acceptable: yes

Sentence: Mary sang for anyone who wanted to hear her.
Linguistically acceptable: yes

Sentence: A sick owl doesn't hunt mice.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: It is reluctant that Jean left.
Linguistically acceptable: no

Sentence: This conclusion to be arrived at is surprising.
Linguistically acceptable: no

Sentence: To improve herself, Jane went to a health spa.
Linguistically acceptable: yes

Sentence: Mr Knightley walked into the drawing room.
Linguistically acceptable: yes

Sentence: Each candidate who has interest in semantics will be admitted to the department.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Whom left Bill.
Linguistically acceptable: no

Sentence: Cynthia munched peaches.
Linguistically acceptable: no

Sentence: The pigs grunt
Linguistically acceptable: yes

Sentence: They were believed all to be quite diligent.
Linguistically acceptable: yes

Sentence: Each author whose contribution is written in any language other than English will provide a summary in English.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: He will eats deep fried muffins.
Linguistically acceptable: no

Sentence: Who is that he has met extremely unlikely?
Linguistically acceptable: no

Sentence: Anson believed the report.
Linguistically acceptable: yes

Sentence: I never met that man who somebody tried to kill.
Linguistically acceptable: yes

Sentence: I'm sure we even got these tickets!
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Lee wants to meet who Kim hired.
Linguistically acceptable: no

Sentence: Sandy appears that Kim is happy.
Linguistically acceptable: no

Sentence: John put the book on the table with a pair of tongs.
Linguistically acceptable: yes

Sentence: The ball lies completely in the box.
Linguistically acceptable: yes

Sentence: I'm even sure we got these tickets!
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The more pictures of himself appear in the news, the more likely John is to get arrested.
Linguistically acceptable: no

Sentence: Tony bent at the rod.
Linguistically acceptable: no

Sentence: I explained how to fix the sink.
Linguistically acceptable: yes

Sentence: Marlene dressed herself.
Linguistically acceptable: yes

Sentence: It's not because I have any sympathy for urban guerillas that I helped him.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Look after herself!
Linguistically acceptable: no

Sentence: The recent strike by pilots have cost the country a great deal of money from tourism and so on.
Linguistically acceptable: no

Sentence: The sheep cries
Linguistically acceptable: yes

Sentence: The rope coiled around the post.
Linguistically acceptable: yes

Sentence: It isn't because Sue said anything bad about me that I'm angry.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I prefer.
Linguistically acceptable: no

Sentence: I gave a book to John's mother and a magazine to him.
Linguistically acceptable: no

Sentence: My brother is an Einstein at maths.
Linguistically acceptable: yes

Sentence: Shirley seems to have Fred promoted.
Linguistically acceptable: yes

Sentence: That he was hungry, John whined.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: The president appointed press secretary to Smith.
Linguistically acceptable: no

Sentence: This list includes my name on itself.
Linguistically acceptable: no

Sentence: Sam didn't pick those packages up which are to be mailed tomorrow until it had stopped raining.
Linguistically acceptable: yes

Sentence: Grandma is coming here tomorrow.
Linguistically acceptable: yes

Sentence: 1 gave Mary after the party a book.
Linguistically acceptable: ",0,1,"1

Sentence"
"Sentence: After reading the pamphlet, Judy threw them into the garbage can.
Linguistically acceptable: no

Sentence: Paula's right hand spanked the naughty child.
Linguistically acceptable: no

Sentence: Emma insulted Miss Bates and annoyed Mr Knightley.
Linguistically acceptable: yes

Sentence: Nathan showed Benjamin himself in the mirror.
Linguistically acceptable: yes

Sentence: Because she's so pleasant, as for Mary I really like her.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Mary will complete her exam for an hour.
Linguistically acceptable: no

Sentence: John stopped canning to sign in tune.
Linguistically acceptable: no

Sentence: Smith threw the ball to the first baseman.
Linguistically acceptable: yes

Sentence: No writer, nor any playwright, speaks clearly.
Linguistically acceptable: yes

Sentence: Though he may hate those that criticize Carter, it doesn't matter.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Five pounds are a lot of money.
Linguistically acceptable: no

Sentence: It is important for the more you eat, the more careful to be.
Linguistically acceptable: no

Sentence: He told her the whole story.
Linguistically acceptable: yes

Sentence: The ball lies completely in the box.
Linguistically acceptable: yes

Sentence: With no job would John be happy.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: I believed she is pregnant
Linguistically acceptable: no

Sentence: The socks are ready for you to try and the shoes on.
Linguistically acceptable: no

Sentence: Most of John's boat has been repainted.
Linguistically acceptable: yes

Sentence: John was seeing his children.
Linguistically acceptable: yes

Sentence: I have much of the manuscript left to type.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: He washed ourselves.
Linguistically acceptable: no

Sentence: They read the sing book.
Linguistically acceptable: no

Sentence: The president looked weary.
Linguistically acceptable: yes

Sentence: George gave Jessica the book.
Linguistically acceptable: yes

Sentence: He's a more reliable man.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Lee wants to meet who Kim hired.
Linguistically acceptable: no

Sentence: Someone did Medea poison.
Linguistically acceptable: no

Sentence: If you take a dry match and strike it, it lights.
Linguistically acceptable: yes

Sentence: Janet broke Bill's finger.
Linguistically acceptable: yes

Sentence: Any trouble is what I don't want.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Harry coughed himself.
Linguistically acceptable: no

Sentence: Fluffy is sick, which that no one here realizes is certain.
Linguistically acceptable: no

Sentence: The piano was bought for Jane by Frank.
Linguistically acceptable: yes

Sentence: The maple changed into an oak.
Linguistically acceptable: yes

Sentence: They may grow as high as bamboo.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: We ate at.
Linguistically acceptable: no

Sentence: That Sam didn't pick those packages which are to be mailed tomorrow up is possible.
Linguistically acceptable: no

Sentence: King prawns cooked in chili salt and pepper was very much better, a simple dish deliciously executed.
Linguistically acceptable: yes

Sentence: The more you eat, the less you want.
Linguistically acceptable: yes

Sentence: Some of them made as many errors as 20.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Paul has interviewed any student who was at the scene of the crime and Kate has interviewed them too.
Linguistically acceptable: no

Sentence: Ellen talked for Helen to come.
Linguistically acceptable: no

Sentence: This boy must not go to France, but his father must go to France.
Linguistically acceptable: yes

Sentence: Selina touched the horse's back.
Linguistically acceptable: yes

Sentence: Sally kissed himself.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: I raw eat fish drunk.
Linguistically acceptable: no

Sentence: Himself laughs.
Linguistically acceptable: no

Sentence: This is how he did it.
Linguistically acceptable: yes

Sentence: The student was hoping for a good clue.
Linguistically acceptable: yes

Sentence: Drew believes I think Rosie loves magazine ads.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: I deny that that Bob has some money is certain.
Linguistically acceptable: no

Sentence: I put the book.
Linguistically acceptable: no

Sentence: Margaret cut Bill on the arm.
Linguistically acceptable: yes

Sentence: Mary's criticism of him was cruel.
Linguistically acceptable: yes

Sentence: Dave, Dan, Erin, Jaime, and Alina left.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Bill would be easy for for you to chat with in Moscow to become expensive.
Linguistically acceptable: no

Sentence: Many people were there playing on the beach
Linguistically acceptable: no

Sentence: My sister arrived at a time when no buses were running, and my brother arrived at a time when no buses were running too.
Linguistically acceptable: yes

Sentence: Bill has been dancing.
Linguistically acceptable: yes

Sentence: Hopefully, we'll make it through the winter without snow.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: We think if Bill left.
Linguistically acceptable: no

Sentence: Himself saw him
Linguistically acceptable: no

Sentence: Peter has been asked to resign.
Linguistically acceptable: yes

Sentence: He bought a Honda.
Linguistically acceptable: yes

Sentence: Blue leather shows herself that Betsy is pretty.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: My eyes are itching my brother.
Linguistically acceptable: no

Sentence: John placed behind the counter.
Linguistically acceptable: no

Sentence: They have no TV.
Linguistically acceptable: yes

Sentence: The more she looked at pictures, the angrier Mary got.
Linguistically acceptable: yes

Sentence: Gwen hit the baseball.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Fido is the smarter dog than Spot.
Linguistically acceptable: no

Sentence: We abandoned from the area.
Linguistically acceptable: no

Sentence: A fragrant stew bubbled over the fire.
Linguistically acceptable: yes

Sentence: John believes himself to be the best at baseball.
Linguistically acceptable: yes

Sentence: I hit that you knew the answer.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: Think about linguistics all night, she does think about linguistics all night.
Linguistically acceptable: no

Sentence: Susan hopes her to sleep.
Linguistically acceptable: no

Sentence: The ice melted.
Linguistically acceptable: yes

Sentence: This Government have been more transparent in the way they have dealt with public finances than any previous government.
Linguistically acceptable: yes

Sentence: I've lost my wallet or I've lost my mind.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I shaved myself.
Linguistically acceptable: no

Sentence: I've never seen the one taller man than my father.
Linguistically acceptable: no

Sentence: This rock is light enough for Marcia to pick up.
Linguistically acceptable: yes

Sentence: Bill floated into the cave.
Linguistically acceptable: yes

Sentence: It was a brand new car that he bought.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I have gone and buys some whiskey.
Linguistically acceptable: no

Sentence: That piece of ice is too big for it to be likely for him to be able to pick up with a teaspoon.
Linguistically acceptable: no

Sentence: The boy thought she was happy.
Linguistically acceptable: yes

Sentence: Who did Maria say that she'd kiss and kick?
Linguistically acceptable: yes

Sentence: He likes cookies and he hates crumb cake.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: What I arranged for Jenny was to be present.
Linguistically acceptable: no

Sentence: Fred knows which politician for her to vote for.
Linguistically acceptable: no

Sentence: Fred must have both been singing songs and been drinking beer.
Linguistically acceptable: yes

Sentence: The dancing chorus line of elephants broke my television set.
Linguistically acceptable: yes

Sentence: They chased the man with the car.
Linguistically acceptable: ",1,0,<strong>no</strong>
