prompt,gt,pred,generated_text
"Sentence: Two miles are as far as they can walk.
Linguistically acceptable: no

Sentence: I brought a razor to shave myself with.
Linguistically acceptable: no

Sentence: We believed it to try to leave the country.
Linguistically acceptable: no

Sentence: Mary has never kissed a man taller than John is.
Linguistically acceptable: no

Sentence: This girl will not buy bread, will she buy bread?
Linguistically acceptable: yes

Sentence: Ethel was sitting at her desk.
Linguistically acceptable: yes

Sentence: That Fido barks annoys me.
Linguistically acceptable: yes

Sentence: I often send Mary home drunk, and she gets there just fine.
Linguistically acceptable: yes

Sentence: Ricky can be relied on.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The press conjectured Smith the appointee.
Linguistically acceptable: no

Sentence: Gomez's photograph of Pugsley of Lucy's
Linguistically acceptable: no

Sentence: Max gave the car Levi's shove.
Linguistically acceptable: no

Sentence: This your, this girl in the red coat will put a picture of Bill on your desk before tomorrow.
Linguistically acceptable: no

Sentence: Joe will go to the store, even though Fred already has.
Linguistically acceptable: yes

Sentence: Harriet swooned.
Linguistically acceptable: yes

Sentence: I'll work on it if no one else had.
Linguistically acceptable: yes

Sentence: the book of poems with a red cover and with a blue spine takes a very long time to read.
Linguistically acceptable: yes

Sentence: The bed was slept in.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: A man to come is unlikely.
Linguistically acceptable: no

Sentence: This girl in the or on the red coat will put a picture of Bill on your desk.
Linguistically acceptable: no

Sentence: The thief stole Mr. Smith the painting.
Linguistically acceptable: no

Sentence: It said that Kim was happy.
Linguistically acceptable: no

Sentence: I believed the claim that Otto was wearing this hat.
Linguistically acceptable: yes

Sentence: I have wanted to know exactly what happened to Rosa Luxemburg for many years.
Linguistically acceptable: yes

Sentence: Jenny swallowed the fly
Linguistically acceptable: yes

Sentence: Nora pushed her way through the crowd.
Linguistically acceptable: yes

Sentence: A pound was weighed by the book.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: Jake shipped the box at Carson.
Linguistically acceptable: no

Sentence: We contributed her our paycheck.
Linguistically acceptable: no

Sentence: Kim is eager to recommend.
Linguistically acceptable: no

Sentence: The glass cut Rachel in the toe.
Linguistically acceptable: no

Sentence: On weekdays, Terry eats meat and vegetables, but on weekends, only vegetables.
Linguistically acceptable: yes

Sentence: It might have cracked open
Linguistically acceptable: yes

Sentence: He's a man to whom liberty we could never grant.
Linguistically acceptable: yes

Sentence: One of the most serious problems that some students have be lack of motivation.
Linguistically acceptable: yes

Sentence: Who do you think Tom saw?
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: It started to rain after Jackie and me, we had finally gotten to our seats.
Linguistically acceptable: no

Sentence: Innocent victims murder easily.
Linguistically acceptable: no

Sentence: There are likely to be no student absent.
Linguistically acceptable: no

Sentence: They heard John's criticism of themselves.
Linguistically acceptable: no

Sentence: They shopped their way around New York.
Linguistically acceptable: yes

Sentence: Amanda drove packages to New York.
Linguistically acceptable: yes

Sentence: I expect to more than double my profits.
Linguistically acceptable: yes

Sentence: John wiped the window with a towel.
Linguistically acceptable: yes

Sentence: he had spent five thousand dollars.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: That he ever went there alone is certain.
Linguistically acceptable: no

Sentence: The square remained with a crowd of people.
Linguistically acceptable: no

Sentence: Which god the statue?
Linguistically acceptable: no

Sentence: The professor talked us.
Linguistically acceptable: no

Sentence: Every man lifted the table.
Linguistically acceptable: yes

Sentence: I sang a song with Mary while you did so with Bill.
Linguistically acceptable: yes

Sentence: They are kind to her.
Linguistically acceptable: yes

Sentence: I consider him immoral.
Linguistically acceptable: yes

Sentence: Fed knows which politician her to vote for.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: She pinched that he feels pain.
Linguistically acceptable: no

Sentence: This conclusion to be arrived at is surprising.
Linguistically acceptable: no

Sentence: The writers didn't so believe the boy.
Linguistically acceptable: no

Sentence: We all thought him was unhappy
Linguistically acceptable: no

Sentence: His expectations are lower, the higher the stakes.
Linguistically acceptable: yes

Sentence: It was the policeman that met several young students in the park last night.
Linguistically acceptable: yes

Sentence: For Anna to tickle him drives Frank crazy.
Linguistically acceptable: yes

Sentence: The five `` soundscape '' pieces gave a festive air to Park Square.
Linguistically acceptable: yes

Sentence: How did you guess that he fixed the computer?
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The heat soared the temperature.
Linguistically acceptable: no

Sentence: The glass cut Rachel in the toe.
Linguistically acceptable: no

Sentence: What did you say I go and got?
Linguistically acceptable: no

Sentence: Susan hopes her to sleep.
Linguistically acceptable: no

Sentence: Some of the water from melted snow also goes into the ground for plants.
Linguistically acceptable: yes

Sentence: I've never known more of a man than Frank.
Linguistically acceptable: yes

Sentence: John is taller than Bill is.
Linguistically acceptable: yes

Sentence: Who is Kim eager to recommend?
Linguistically acceptable: yes

Sentence: The committee knows whose efforts to achieve peace the world should honor.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: The manager presented the foreman a gold watch.
Linguistically acceptable: no

Sentence: John criticized.
Linguistically acceptable: no

Sentence: I'm sure we got any tickets!
Linguistically acceptable: no

Sentence: That piano, which the boy's playing loudly drove everyone crazy, was badly out of tune.
Linguistically acceptable: no

Sentence: Some tourists visited all the museums.
Linguistically acceptable: yes

Sentence: What happened was they went home.
Linguistically acceptable: yes

Sentence: Gary and Kevin ran themselves into exhaustion.
Linguistically acceptable: yes

Sentence: Alice typed the letter.
Linguistically acceptable: yes

Sentence: Which house does your friend live?
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: The writers of any of the reports didn't know the answer.
Linguistically acceptable: no

Sentence: She thought it was easy for everyone would fit into the car.
Linguistically acceptable: no

Sentence: The cloth swatted the fly.
Linguistically acceptable: no

Sentence: She hit myself with a hammer.
Linguistically acceptable: no

Sentence: The book was donated to the hospital.
Linguistically acceptable: yes

Sentence: Gilgamesh should be slowly tickling the mandrake
Linguistically acceptable: yes

Sentence: He walked right into the wall.
Linguistically acceptable: yes

Sentence: Could they have left?
Linguistically acceptable: yes

Sentence: the baker from whom I bought these bagels left.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: He seems to become more corrupt, the more lobbyists any senator talks to.
Linguistically acceptable: no

Sentence: The more everyone eat, the more John keeps his big mouth shut about it, OK?
Linguistically acceptable: no

Sentence: Children poison easily.
Linguistically acceptable: no

Sentence: Lilly decided eating cabbage, to be.
Linguistically acceptable: no

Sentence: The landlord donated a helicopter
Linguistically acceptable: yes

Sentence: Mary received an award from the department.
Linguistically acceptable: yes

Sentence: The students all enjoyed that summer.
Linguistically acceptable: yes

Sentence: Pick any flower.
Linguistically acceptable: yes

Sentence: I found the place where we can relax.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: little clue could be found.
Linguistically acceptable: no

Sentence: The stone knocked the pole into the road.
Linguistically acceptable: no

Sentence: I shaped a loaf from the dough.
Linguistically acceptable: no

Sentence: You can depend on that he will be on time.
Linguistically acceptable: no

Sentence: Who knew Mickey would overthrow home plate by that much?
Linguistically acceptable: yes

Sentence: Tony bent the rod with pliers.
Linguistically acceptable: yes

Sentence: The vase was smashed deliberately.
Linguistically acceptable: yes

Sentence: Sue moved, and Mary also transferred, her business to a different location.
Linguistically acceptable: yes

Sentence: Jack is the person with whom Jenny fell in love with.
Linguistically acceptable: ",0,1,<strong>yes</strong>
"Sentence: the person stood on my foot is heavy.
Linguistically acceptable: no

Sentence: Sally eats more the stuff.
Linguistically acceptable: no

Sentence: The thief chased down the street.
Linguistically acceptable: no

Sentence: He knows he.
Linguistically acceptable: no

Sentence: Carrie touched the fence with a stick.
Linguistically acceptable: yes

Sentence: Sharon fainted.
Linguistically acceptable: yes

Sentence: John bought a lot of books for his sons.
Linguistically acceptable: yes

Sentence: Kathleen hates those pictures of herself.
Linguistically acceptable: yes

Sentence: There is a bench to sit on.
Linguistically acceptable: ",1,1,<strong>yes</strong>
"Sentence: I wonder who Bill saw and liked Mary.
Linguistically acceptable: no

Sentence: placed the flute on the table.
Linguistically acceptable: no

Sentence: Did that he played the piano surprise you?
Linguistically acceptable: no

Sentence: He's the bit of a gossip.
Linguistically acceptable: no

Sentence: Sandy will read your reports, but Harold will not.
Linguistically acceptable: yes

Sentence: Margaret cut at the bread.
Linguistically acceptable: yes

Sentence: I asked who she kissed.
Linguistically acceptable: yes

Sentence: The box completely contains the ball.
Linguistically acceptable: yes

Sentence: I met the man who grows peaches.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: We offered her with a job.
Linguistically acceptable: no

Sentence: Mary talked to any angry student.
Linguistically acceptable: no

Sentence: I don't know that to agree with him or not.
Linguistically acceptable: no

Sentence: How do you wonder whether John said that Mary solved the problem?
Linguistically acceptable: no

Sentence: That pea soup tasted delicious to me.
Linguistically acceptable: yes

Sentence: Someone from every city hates it.
Linguistically acceptable: yes

Sentence: I made Kim angry.
Linguistically acceptable: yes

Sentence: I yawned.
Linguistically acceptable: yes

Sentence: Which topic did you choose without getting his approval?
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I lent Tony the book halfway.
Linguistically acceptable: no

Sentence: I never met that man who anybody tried to kill.
Linguistically acceptable: no

Sentence: Who do you think that will question Seamus first?
Linguistically acceptable: no

Sentence: The more carefully he knows a man that worded the letter the safer he'll be.
Linguistically acceptable: no

Sentence: John is running to the car.
Linguistically acceptable: yes

Sentence: The cost of bagels that are imported from Iceland surprised the teacher who Mike hired last week.
Linguistically acceptable: yes

Sentence: John is eager to find a new home.
Linguistically acceptable: yes

Sentence: Mike will sing if you will.
Linguistically acceptable: yes

Sentence: Which topic did you get bored because Mary talked about?
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Think about linguistics all night, she does think about linguistics all night.
Linguistically acceptable: no

Sentence: I broke the twig and the branch.
Linguistically acceptable: no

Sentence: Fanny regretted being talking to Mary.
Linguistically acceptable: no

Sentence: Phyllis lingered Sasha over lunch.
Linguistically acceptable: no

Sentence: A large ship appeared on the horizon.
Linguistically acceptable: yes

Sentence: The president abandoned the people that voted for him.
Linguistically acceptable: yes

Sentence: Every student who handed in any homework will get a prize.
Linguistically acceptable: yes

Sentence: I ate sugar.
Linguistically acceptable: yes

Sentence: That is the reason why he resigned.
Linguistically acceptable: ",1,1,<strong>yes</strong>
"Sentence: John is impressed by Bill as pompous.
Linguistically acceptable: no

Sentence: Any student, and he wears socks, is a swinger.
Linguistically acceptable: no

Sentence: What Mary donated was a lot of money to NPR.
Linguistically acceptable: no

Sentence: I found myself doing need sleep.
Linguistically acceptable: no

Sentence: The metal was hammered flat.
Linguistically acceptable: yes

Sentence: Cynthia gobbled the pizza down .
Linguistically acceptable: yes

Sentence: Waldo didn't report that anyone had left.
Linguistically acceptable: yes

Sentence: Steve tossed the ball to Anna.
Linguistically acceptable: yes

Sentence: It bothers me that John coughs.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: John sounded in the park.
Linguistically acceptable: no

Sentence: Maxwell isn't half the doctor that that he would be if he studied is certain.
Linguistically acceptable: no

Sentence: Door frames hit easily.
Linguistically acceptable: no

Sentence: The picture of Bill she slept.
Linguistically acceptable: no

Sentence: Paul exhaled.
Linguistically acceptable: yes

Sentence: Every woman standing under that tree is Mary's friend.
Linguistically acceptable: yes

Sentence: He can't have been working.
Linguistically acceptable: yes

Sentence: The doctor cured Pat of pneumonia.
Linguistically acceptable: yes

Sentence: To please John is easy.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Brown equipped Jones a camera.
Linguistically acceptable: no

Sentence: They think she is too much happy.
Linguistically acceptable: no

Sentence: John tried Bill to play checkers.
Linguistically acceptable: no

Sentence: Carrie touched the stick against the cat.
Linguistically acceptable: no

Sentence: I like but Tom doesn't like to visit new places.
Linguistically acceptable: yes

Sentence: The man who ordered a hot dog got one.
Linguistically acceptable: yes

Sentence: All the foxes were hunted by Larry.
Linguistically acceptable: yes

Sentence: That Aphrodite was so promiscuous astounded the other gods.
Linguistically acceptable: yes

Sentence: Kim is eager to please Tom.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: And Toni danced Bartlett.
Linguistically acceptable: no

Sentence: Donna fixed last night's leftovers into a sandwich.
Linguistically acceptable: no

Sentence: What Mary gave was a book to John.
Linguistically acceptable: no

Sentence: the easily student finished his homework.
Linguistically acceptable: no

Sentence: Eat dirt!
Linguistically acceptable: yes

Sentence: John is more embarrassed, the more pictures of him appear in the news.
Linguistically acceptable: yes

Sentence: That he is coming is clear.
Linguistically acceptable: yes

Sentence: They may grow as much as six feet high.
Linguistically acceptable: yes

Sentence: That we invaded Iraq really bites.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: We investigated bombs in the area.
Linguistically acceptable: no

Sentence: We proved to the authorities Smith to be the thief.
Linguistically acceptable: no

Sentence: How difficult to study for the exam was it?
Linguistically acceptable: no

Sentence: Bartlett and danced Toni.
Linguistically acceptable: no

Sentence: The model resembles Kim in nearly every detail.
Linguistically acceptable: yes

Sentence: Spot did not play with his mouse.
Linguistically acceptable: yes

Sentence: The lake is not to be camped beside by anybody.
Linguistically acceptable: yes

Sentence: The thief stole the painting for Mr. Smith.
Linguistically acceptable: yes

Sentence: It annoys me that Fido barks.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: I wonder if on which shelve John will put the book.
Linguistically acceptable: no

Sentence: I saw the physics one.
Linguistically acceptable: no

Sentence: I prefer for the girl to will win.
Linguistically acceptable: no

Sentence: Into Jeeves sauntered the room.
Linguistically acceptable: no

Sentence: Aunt Hattie wants you to be nice and kiss your granny.
Linguistically acceptable: yes

Sentence: After Henry had touched a sword, Webster did it.
Linguistically acceptable: yes

Sentence: Each other's houses seem to the women to be garish.
Linguistically acceptable: yes

Sentence: Kathleen hates those pictures of herself.
Linguistically acceptable: yes

Sentence: Who achieved the best result was Angela.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: I can well imagine if he eats more, him getting fat.
Linguistically acceptable: no

Sentence: I know which book Max read, and which book Oscar hasn't done so.
Linguistically acceptable: no

Sentence: It is important the more you to eat, the more careful for you to be.
Linguistically acceptable: no

Sentence: The old and new carts banged.
Linguistically acceptable: no

Sentence: She gets upset whether I exclude her from anything.
Linguistically acceptable: yes

Sentence: More are called than are ever chosen.
Linguistically acceptable: yes

Sentence: He kicked him
Linguistically acceptable: yes

Sentence: The phone company billed me $10.
Linguistically acceptable: yes

Sentence: It was the peasant girl who got it.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: How easy to tease John it is!
Linguistically acceptable: no

Sentence: John seems to rain.
Linguistically acceptable: no

Sentence: What was that the Vikings ate a real surprise to you?
Linguistically acceptable: no

Sentence: Ellen conferred to Helen.
Linguistically acceptable: no

Sentence: Gilgamesh is fighting the dragon.
Linguistically acceptable: yes

Sentence: I did, as Bill had thought, go to the store.
Linguistically acceptable: yes

Sentence: Fred kicked the ball over the fence.
Linguistically acceptable: yes

Sentence: Marry Mr Martin was what Harriet did.
Linguistically acceptable: yes

Sentence: That kind of person is hard to find anyone to look after.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Paula's right hand spanked the naughty child.
Linguistically acceptable: no

Sentence: Jennifer craned her arm.
Linguistically acceptable: no

Sentence: The maple changed into an oak from a cedar.
Linguistically acceptable: no

Sentence: Clearly, John perfectly will immediately learn French probably.
Linguistically acceptable: no

Sentence: The tuna will be eaten.
Linguistically acceptable: yes

Sentence: I noticed him kissing Mary.
Linguistically acceptable: yes

Sentence: Why did you say that you were leaving?
Linguistically acceptable: yes

Sentence: Sally eats the stuff pretty often.
Linguistically acceptable: yes

Sentence: A sick owl doesn't hunt mice.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I shaped a loaf from the dough.
Linguistically acceptable: no

Sentence: I ordered for John to drink his beer.
Linguistically acceptable: no

Sentence: Harry thinks so, although no one else thinks Sally is innocent.
Linguistically acceptable: no

Sentence: Owners of a pig loves to eat truffles
Linguistically acceptable: no

Sentence: She sold the car to Sam for five dollars.
Linguistically acceptable: yes

Sentence: Rory ate muffins.
Linguistically acceptable: yes

Sentence: I know I should go to the dentist's, but I just don't want to.
Linguistically acceptable: yes

Sentence: Mary gets depressed when she listens to the Grateful Dead.
Linguistically acceptable: yes

Sentence: Each candidate who has interest in semantics will be admitted to the department.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Jason knew those Medea had cast the spell
Linguistically acceptable: no

Sentence: That she loved him and it was painfully evident that he loved another.
Linguistically acceptable: no

Sentence: The house is been remodelling.
Linguistically acceptable: no

Sentence: They will do come.
Linguistically acceptable: no

Sentence: We asked him not to try to call us again.
Linguistically acceptable: yes

Sentence: That tall woman chased a cat.
Linguistically acceptable: yes

Sentence: Heidi thinks that Andy is eating salmon flavored candy bars.
Linguistically acceptable: yes

Sentence: Isn't Bill sick?
Linguistically acceptable: yes

Sentence: Each author whose contribution is written in any language other than English will provide a summary in English.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I admired him a teacher.
Linguistically acceptable: no

Sentence: After ten ones had left, seven more soldiers came in.
Linguistically acceptable: no

Sentence: The more time that every senator spends with lobbyists, the more likely he succumbs to corruption.
Linguistically acceptable: no

Sentence: Mary didn't see almost any flower.
Linguistically acceptable: no

Sentence: We believed Aphrodite to be omnipotent.
Linguistically acceptable: yes

Sentence: Heather snorted.
Linguistically acceptable: yes

Sentence: Some people go by car, but others by bike.
Linguistically acceptable: yes

Sentence: Karen asked where to put the chairs.
Linguistically acceptable: yes

Sentence: I'm sure we even got these tickets!
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: It is eager to please Kim.
Linguistically acceptable: no

Sentence: You must pick any flower.
Linguistically acceptable: no

Sentence: John seems know about the bananas.
Linguistically acceptable: no

Sentence: Quickly walks went to the store.
Linguistically acceptable: no

Sentence: The sofa was longer than the desk was long.
Linguistically acceptable: yes

Sentence: John and the man went to the store.
Linguistically acceptable: yes

Sentence: John felt proud that his son won the game.
Linguistically acceptable: yes

Sentence: What kind of actor is he?
Linguistically acceptable: yes

Sentence: I'm even sure we got these tickets!
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: She doesn't believe much story.
Linguistically acceptable: no

Sentence: We persuaded the dentist to examine ourselves.
Linguistically acceptable: no

Sentence: She tried to may leave
Linguistically acceptable: no

Sentence: Who do you believe that invited Sara?
Linguistically acceptable: no

Sentence: She gets upset whether I exclude her from anything.
Linguistically acceptable: yes

Sentence: Henry wanted to have married Fanny before Edmund returned.
Linguistically acceptable: yes

Sentence: the day when I met her was sunny.
Linguistically acceptable: yes

Sentence: Anson will come to the party.
Linguistically acceptable: yes

Sentence: It's not because I have any sympathy for urban guerillas that I helped him.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: George both built the houses.
Linguistically acceptable: no

Sentence: It was several young students in that the policeman met the park last night.
Linguistically acceptable: no

Sentence: I believed she is pregnant
Linguistically acceptable: no

Sentence: Frances hid Sally of the presents.
Linguistically acceptable: no

Sentence: I admired him for his courage.
Linguistically acceptable: yes

Sentence: Every student who handed in some homework will get a prize.
Linguistically acceptable: yes

Sentence: Nora pushed the chair.
Linguistically acceptable: yes

Sentence: The flag waved.
Linguistically acceptable: yes

Sentence: It isn't because Sue said anything bad about me that I'm angry.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: John left at 11 and at 12, Bill.
Linguistically acceptable: no

Sentence: The time bomb had a snake behind the car which it was sitting in.
Linguistically acceptable: no

Sentence: Kim beating his dog and alienates cats.
Linguistically acceptable: no

Sentence: Fluffy is sick, which I slapped a boy who wouldn't acknowledge.
Linguistically acceptable: no

Sentence: The fans were deliberately provoked by a rival group.
Linguistically acceptable: yes

Sentence: The soft bread cuts easily.
Linguistically acceptable: yes

Sentence: To improve himself, Bruce should consider therapy.
Linguistically acceptable: yes

Sentence: I might eat deep fried muffins.
Linguistically acceptable: yes

Sentence: That he was hungry, John whined.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Any woman standing under that tree is Mary's friend.
Linguistically acceptable: no

Sentence: Stephen persuaded the cat to be out of the bag.
Linguistically acceptable: no

Sentence: Ellen conferred Helen.
Linguistically acceptable: no

Sentence: I'm as sad as angry.
Linguistically acceptable: no

Sentence: John sang a song and danced to the music.
Linguistically acceptable: yes

Sentence: Hilda is such a scholar as you were speaking of just now.
Linguistically acceptable: yes

Sentence: Mary prefers that her ice cream is in a cone.
Linguistically acceptable: yes

Sentence: Jean is likely to leave.
Linguistically acceptable: yes

Sentence: 1 gave Mary after the party a book.
Linguistically acceptable: ",0,1,"1

Sentence"
"Sentence: John perfectly learned French.
Linguistically acceptable: no

Sentence: Helen wiped the wall of fingerprints.
Linguistically acceptable: no

Sentence: Ellen told for Helen to come.
Linguistically acceptable: no

Sentence: Heidi investigated John ate the cauliflower.
Linguistically acceptable: no

Sentence: Moya said she liked football.
Linguistically acceptable: yes

Sentence: José asks that we go to the meeting, and Sally will tell us when.
Linguistically acceptable: yes

Sentence: Once Janet left, Fred became all the crazier.
Linguistically acceptable: yes

Sentence: The explorers cut their way through the jungle.
Linguistically acceptable: yes

Sentence: Because she's so pleasant, as for Mary I really like her.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: Aphrodite wanted to live and Ishtar tried to do
Linguistically acceptable: no

Sentence: Myron is making Suzie's claim that dead is better than red.
Linguistically acceptable: no

Sentence: Brenda met.
Linguistically acceptable: no

Sentence: Harry coughed himself.
Linguistically acceptable: no

Sentence: Nora pushed on the chair.
Linguistically acceptable: yes

Sentence: The judge presented the winner with a prize.
Linguistically acceptable: yes

Sentence: It is to Cleveland that John drove the truck.
Linguistically acceptable: yes

Sentence: I shaved.
Linguistically acceptable: yes

Sentence: Though he may hate those that criticize Carter, it doesn't matter.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: John believed Kim to do not leave here.
Linguistically acceptable: no

Sentence: Readings Shakespeare satisfied me
Linguistically acceptable: no

Sentence: She always wore herself in purple.
Linguistically acceptable: no

Sentence: It is important the more you eat, the more careful to be.
Linguistically acceptable: no

Sentence: Where are you living?
Linguistically acceptable: yes

Sentence: John promised Bill to leave.
Linguistically acceptable: yes

Sentence: The more articles he reads, the fewer people he thinks under the current circumstances will go into linguistics.
Linguistically acceptable: yes

Sentence: The more pictures of him appear in the news, the more likely John is to get arrested.
Linguistically acceptable: yes

Sentence: With no job would John be happy.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Not reading of Shakespeare satisfied me
Linguistically acceptable: no

Sentence: The time bomb had a snake behind the car which it was sitting in.
Linguistically acceptable: no

Sentence: The senators be certain that the president is telling a lie.
Linguistically acceptable: no

Sentence: The ball tossed.
Linguistically acceptable: no

Sentence: Who can put the book in the box?
Linguistically acceptable: yes

Sentence: The horse was ridden.
Linguistically acceptable: yes

Sentence: John was seeing his children.
Linguistically acceptable: yes

Sentence: Stephen seems to be irritating.
Linguistically acceptable: yes

Sentence: I have much of the manuscript left to type.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: You filed every paper without inspecting.
Linguistically acceptable: no

Sentence: Ron asked that the potion was ready
Linguistically acceptable: no

Sentence: Mary's happy about her work, and John's about his children.
Linguistically acceptable: no

Sentence: The boy whose we elected guardian's guardian's employer president betrayed us.
Linguistically acceptable: no

Sentence: The boys should could all go
Linguistically acceptable: yes

Sentence: John couldn't visit Sally.
Linguistically acceptable: yes

Sentence: Sylvia jumped the horse over the fence.
Linguistically acceptable: yes

Sentence: His expectations are lower, the higher the stakes are.
Linguistically acceptable: yes

Sentence: He's a more reliable man.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The imposition of the government of a fine.
Linguistically acceptable: no

Sentence: John needed.
Linguistically acceptable: no

Sentence: Tony broke herself on the ann.
Linguistically acceptable: no

Sentence: I hope to can study in France.
Linguistically acceptable: no

Sentence: Jessica splashed water at me.
Linguistically acceptable: yes

Sentence: These are the books that we have gone most thoroughly over.
Linguistically acceptable: yes

Sentence: A little boy darted into the room.
Linguistically acceptable: yes

Sentence: be eager to leave the meeting.
Linguistically acceptable: yes

Sentence: Any trouble is what I don't want.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: The old dog died halfway.
Linguistically acceptable: no

Sentence: Fred gave the ball behind Molly.
Linguistically acceptable: no

Sentence: Because into the room came Aunt Norris, Fanny stopped talking.
Linguistically acceptable: no

Sentence: The more contented we pretended to be better fed and, the more angry we grew at the doctors.
Linguistically acceptable: no

Sentence: Bill will put a picture of her on your desk before tomorrow.
Linguistically acceptable: yes

Sentence: This arch supports the weight of the tower.
Linguistically acceptable: yes

Sentence: I should not eat plums.
Linguistically acceptable: yes

Sentence: He who is without sin among you, let him cast the first stone.
Linguistically acceptable: yes

Sentence: They may grow as high as bamboo.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Benjamin gave to Lee it.
Linguistically acceptable: no

Sentence: The book brought to the meeting.
Linguistically acceptable: no

Sentence: The witch went into the forest by vanishing.
Linguistically acceptable: no

Sentence: John perfectly shot the ball.
Linguistically acceptable: no

Sentence: He continued writing poems.
Linguistically acceptable: yes

Sentence: They asked which students and which teachers would get along together.
Linguistically acceptable: yes

Sentence: Could they have left?
Linguistically acceptable: yes

Sentence: Mary's pictures of herself surprised Bill.
Linguistically acceptable: yes

Sentence: Some of them made as many errors as 20.
Linguistically acceptable: ",1,1,<strong>yes</strong>
"Sentence: How brave they must believe the claim that you are!
Linguistically acceptable: no

Sentence: I forwarded Winifred the letter.
Linguistically acceptable: no

Sentence: The problem knows easily.
Linguistically acceptable: no

Sentence: Enough Sally eats caviar.
Linguistically acceptable: no

Sentence: Being honest is not an easy task.
Linguistically acceptable: yes

Sentence: Joe warned the class that the exam would be difficult.
Linguistically acceptable: yes

Sentence: I covered the bread with butter.
Linguistically acceptable: yes

Sentence: My niece could more faithfully write me letters.
Linguistically acceptable: yes

Sentence: Sally kissed himself.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: The magician appeared a dove from his sleeve.
Linguistically acceptable: no

Sentence: We proclaimed sincerely John to be a hero.
Linguistically acceptable: no

Sentence: There hopes to bother Kim that they resigned.
Linguistically acceptable: no

Sentence: I brought John a razor to shave myself with.
Linguistically acceptable: no

Sentence: He baked Tom the bread last night.
Linguistically acceptable: yes

Sentence: John promise Mary to control himself.
Linguistically acceptable: yes

Sentence: Jackie chased after the thief.
Linguistically acceptable: yes

Sentence: Two or three books take a very long time to read.
Linguistically acceptable: yes

Sentence: Drew believes I think Rosie loves magazine ads.
Linguistically acceptable: ",1,1,<strong>yes</strong>
"Sentence: Bill offered Mary anything he had cooked for dinner.
Linguistically acceptable: no

Sentence: We all thought he to be unhappy
Linguistically acceptable: no

Sentence: Five pounds are a lot of money.
Linguistically acceptable: no

Sentence: The director sparkled the lights.
Linguistically acceptable: no

Sentence: Each of the boys fought with the other boys.
Linguistically acceptable: yes

Sentence: The testing of such drugs on oneself is too risky.
Linguistically acceptable: yes

Sentence: Jack ate more of this than he ate of that.
Linguistically acceptable: yes

Sentence: I sent the package all the way around the world.
Linguistically acceptable: yes

Sentence: Dave, Dan, Erin, Jaime, and Alina left.
Linguistically acceptable: ",1,1,<strong>yes</strong>
